event_id,player_name,contract_start_season,contract_years,treatment_category,contract_type,pre_impact_overall_mw,pre_impact_offense_mw,pre_impact_defense_mw,pre_total_minutes,pre_seasons_valid,post_impact_overall_mw,post_impact_offense_mw,post_impact_defense_mw,post_total_minutes,post_seasons_valid,post_minutes_per_season,mis_overall,mis_offense,mis_defense,mis_data_quality
nikola_jokic_2021_DEN,Nikola Jokic,2021-22,3,re_signed_standard,roster_continuity,9.824046434494194,7.356716417910448,2.51575456053068,4824,2,13.302627388535033,8.911584394904459,4.391042993630573,7536,3,2512,3.4785809540408383,1.5548679769940108,1.8752884330998931,complete
nikola_vucevic_2021_CHI,Nikola Vucevic,2021-22,3,re_signed_standard,roster_continuity,4.794293603313392,4.348320294523701,0.44597330878969166,4346,2,1.2672240802675587,1.1885515821970671,0.0433496269616671,7774,3,2591.3333333333335,-3.5270695230458333,-3.159768712326634,-0.40262368182802455,complete
norman_powell_2021_LAC,Norman Powell,2021-22,3,new_team,team_change,1.0423452768729642,1.1401465798045602,-0.09780130293159608,3684,2,-0.3109272183449651,0.7888135593220338,-1.1309870388833498,5015,3,1671.6666666666667,-1.3532724952179294,-0.35133302048252646,-1.0331857359517538,complete
obi_toppin_2021_NYK,Obi Toppin,2021-22,3,re_signed_standard,roster_continuity,-0.7,-1.4,0.7,683,1,1.1296758104738154,1.3765586034912718,-0.24688279301745636,4010,3,1336.6666666666667,1.8296758104738153,2.7765586034912717,-0.9468827930174564,complete
og_anunoby_2021_TOR,OG Anunoby,2021-22,3,re_signed_standard,roster_continuity,1.1999999999999997,-0.1447270648756788,1.3447270648756786,3499,2,0.13707015130674005,-0.2968707015130674,0.4632049518569464,5816,3,1938.6666666666667,-1.0629298486932597,-0.15214363663738859,-0.8815221130187323,complete
onyeka_okongwu_2021_ATL,Onyeka Okongwu,2021-22,3,re_signed_standard,roster_continuity,-1.4,-2.2,0.8,601,1,0.4029203956665097,0,0.36983042863871884,4246,3,1415.3333333333333,1.8029203956665096,2.2,-0.4301695713612812,complete
pascal_siakam_2021_TOR,Pascal Siakam,2021-22,3,re_signed_standard,roster_continuity,1.3126336248785229,1.153790087463557,0.11010689990281829,4116,2,2.8264866235577535,2.868061366806137,-0.00794979079497905,7887,3,2629,1.5138529986792306,1.71427127934258,-0.11805669069779734,complete
pat_connaughton_2021_MIL,Pat Connaughton,2021-22,3,re_signed_standard,roster_continuity,0.26465578424414476,-0.6764371894960965,0.9410929737402413,2818,2,-0.4356340956340958,-0.6662577962577964,0.19546777546777544,4810,3,1603.3333333333333,-0.7002898798782405,0.010179393238300194,-0.7456251982724658,complete
patrick_beverley_2021_MIN,Patrick Beverley,2021-22,3,new_team,team_change,1.625942962281509,-0.453081876724931,2.07902483900644,2174,2,0.04160706773243593,-1.3827934371055952,1.4551535549011356,4754,3,1584.6666666666667,-1.584335894549073,-0.9297115603806643,-0.6238712841053042,complete
patrick_williams_2021_CHI,Patrick Williams,2021-22,3,re_signed_standard,roster_continuity,-2.4,-2.8,0.4,1983,1,-1.6357163282813842,-1.8342865313125536,0.232141835859308,3497,2,1748.5,0.7642836717186157,0.9657134686874462,-0.16785816414069202,complete
patty_mills_2021_BKN,Patty Mills,2021-22,3,new_team,team_change,-0.6378548895899053,0.5621451104100946,-1.2,3170,2,-1.9725025746652933,-0.5141091658084449,-1.4583934088568484,2913,2,1456.5,-1.334647685075388,-1.0762542762185396,-0.25839340885684847,complete
paul_george_2021_LAC,Paul George,2021-22,3,re_signed_standard,roster_continuity,4.5065740740740745,3.856203703703703,0.6503703703703703,3240,2,3.15703153316419,2.5096049293222182,0.5669445451250453,5518,3,1839.3333333333333,-1.3495425409098845,-1.346598774381485,-0.08342582524532494,complete
paul_millsap_2021_PHI,Paul Millsap,2021-22,3,new_team,team_change,0.5353871773522065,0.3,0.2353871773522065,2402,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
paul_reed_2021_PHI,Paul Reed,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,0.2390191897654584,-0.9219616204690831,1.1609808102345416,2345,2,1172.5,NA,NA,NA,missing_data
paul_watson_2021_OKC,Paul Watson,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
payton_pritchard_2021_BOS,Payton Pritchard,2021-22,3,re_signed_standard,roster_continuity,-0.7,-0.3,-0.4,1268,1,0.4152781781493226,0.7852118766215048,-0.29878927644854425,3469,3,1156.3333333333333,1.1152781781493226,1.0852118766215049,0.10121072355145577,complete
pj_dozier_2021_DEN,PJ Dozier,2021-22,3,re_signed_standard,roster_continuity,-2.6,-2.3,-0.4,1088,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
pj_tucker_2021_MIA,P.J. Tucker,2021-22,3,new_team,team_change,-2.6803295840962593,-3.1803295840962593,0.5645304734501699,3823,2,-1.1718533709305305,-1.9812355806203539,0.809382209689823,3901,2,1950.5,1.5084762131657288,1.1990940034759054,0.24485173623965306,complete
pj_washington_2021_CHA,P.J. Washington,2021-22,3,re_signed_standard,roster_continuity,-1.2316186372205764,-1.5947481820630216,0.3631295448424455,3713,2,-1.245862772805778,-1.0220285759145864,-0.1960747370073795,6369,3,2123,-0.014244135585201656,0.5727196061484352,-0.559204281849825,complete
precious_achiuwa_2021_TOR,Precious Achiuwa,2021-22,3,new_team,team_change,-4.1,-3.6000000000000005,-0.5,737,1,-2.08968589886389,-1.739095566941412,-0.32519492091779906,4489,3,1496.3333333333333,2.01031410113611,1.8609044330585884,0.17480507908220094,complete
rajon_rondo_2021_CLE,Rajon Rondo,2021-22,3,new_team,team_change,-0.8732041049030786,-0.8927023945267959,0.07559863169897377,1754,2,-1.7,-2.4,0.7,698,1,698,-0.8267958950969213,-1.507297605473204,0.6244013683010262,complete
raul_neto_2021_WAS,Raul Neto,2021-22,3,re_signed_standard,roster_continuity,-0.9870593915982617,-1.3354901014002896,0.4161757605021729,2071,2,-2.173574853489611,-2.2847629195524775,0.0380927011188066,1877,2,938.5,-1.1865154618913492,-0.9492728181521879,-0.37808305938336634,complete
reggie_bullock_2021_DAL,Reggie Bullock Jr.,2021-22,3,new_team,team_change,-0.8533611849601216,-1.3935814660083556,0.5142423091530574,2633,2,-2.0649789029535865,-1.8987341772151898,-0.1662447257383966,4266,2,2133,-1.211617717993465,-0.5051527112068341,-0.680487034891454,complete
reggie_jackson_2021_LAC,Reggie Jackson,2021-22,3,re_signed_standard,roster_continuity,0.140096195889812,0.664975951027547,-0.5248797551377351,2287,2,-3.319170538633626,-1.9527964205816557,-1.4261572879022544,5811,3,1937,-3.459266734523438,-2.6177723716092025,-0.9012775327645193,complete
reggie_perry_2021_POR,Reggie Perry,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
richaun_holmes_2021_SAC,Richaun Holmes,2021-22,3,re_signed_standard,roster_continuity,0.7642857142857142,0.47678571428571426,0.2875,3024,2,-1.4539594843462247,-1.0813996316758747,-0.33848987108655615,1629,2,814.5,-2.218245198631939,-1.558185345961589,-0.6259898710865561,complete
ricky_rubio_2021_CLE,Ricky Rubio,2021-22,3,new_team,team_change,-0.35659978880675813,-0.5162618796198521,0.106441393875396,3788,2,-0.9054687499999999,-2.0317708333333333,1.1631510416666666,1536,2,768,-0.5488689611932418,-1.5155089537134812,1.0567096477912705,complete
rj_barrett_2021_NYK,RJ Barrett,2021-22,3,re_signed_standard,roster_continuity,-2.453238434163701,-1.708540925266904,-0.7851245551601423,4215,2,-1.9331500742942052,-0.35787518573551264,-1.5752748885586925,6730,3,2243.3333333333335,0.5200883598694956,1.3506657395313912,-0.7901503333985501,complete
rj_hampton_2021_ORL,R.J. Hampton,2021-22,3,re_signed_standard,roster_continuity,-3.7999999999999994,-2.6,-1.2,888,1,-3.6817843866171005,-3.407527881040892,-0.2742565055762082,2152,2,1076,0.11821561338289888,-0.8075278810408921,0.9257434944237918,complete
robert_covington_2021_LAC,Robert Covington,2021-22,3,new_team,team_change,0.10242009132420092,-1.2512100456621005,1.402420091324201,4380,2,0.6297535858771607,-1.284847370356749,1.8146009562339094,2719,2,1359.5,0.5273334945529597,-0.03363732469464842,0.4121808649097083,complete
robert_williams_2021_BOS,Robert Williams III,2021-22,3,re_signed_standard,roster_continuity,6,2.9,3.1,985,1,4.810197869101979,1.9610350076103498,2.880517503805175,2628,2,1314,-1.1898021308980207,-0.9389649923896501,-0.21948249619482496,complete
robin_lopez_2021_ORL,Robin Lopez,2021-22,3,new_team,team_change,-1.662975778546713,-1.1259515570934255,-0.5370242214532872,2312,2,-3.8,-2.4,-1.4,612,1,612,-2.137024221453287,-1.2740484429065744,-0.8629757785467127,complete
rodney_hood_2021_LAC,Rodney Hood,2021-22,3,new_team,team_change,-4.219026265214606,-3.1155669442664964,-1.043113388853299,1561,2,-3.3,-3,-0.3,709,1,709,0.9190262652146064,0.11556694426649639,0.743113388853299,complete
rodney_mcgruder_2021_DET,Rodney McGruder,2021-22,3,re_signed_standard,roster_continuity,-3,-3.7,0.8,871,1,-1.4410015649452268,-0.741001564945227,-0.7,1278,2,639,1.5589984350547732,2.9589984350547733,-1.5,complete
royce_oneale_2021_UTA,Royce O'Neale,2021-22,3,re_signed_standard,roster_continuity,0.9522377622377624,-1.2477622377622377,2.147762237762238,4290,2,-0.10712069729649873,-1.1780322056433743,1.1064559019057467,6769,3,2256.3333333333335,-1.059358459534261,0.06973003211886342,-1.0413063358564913,complete
rudy_gay_2021_UTA,Rudy Gay,2021-22,3,new_team,team_change,-0.4627882227740333,-0.04817311103228095,-0.46644200070947145,2819,2,-2.320388349514563,-1.9763754045307442,-0.34401294498381874,1854,2,927,-1.8576001267405298,-1.9282022934984633,0.12242905572565271,complete
rudy_gobert_2021_UTA,Rudy Gobert,2021-22,3,re_signed_standard,roster_continuity,4.229004424778761,1.8935398230088494,2.335464601769911,4520,2,2.320798717388136,0.9338726133216733,1.3869261040664624,6861,3,2287,-1.9082057073906253,-0.9596672096871761,-0.9485384977034488,complete
rui_hachimura_2021_WAS,Rui Hachimura,2021-22,3,re_signed_standard,roster_continuity,-3.144554149953718,-1.7544585004628204,-1.4455414995371798,3241,2,-1.4613459268004723,-0.40547815820543087,-1.1127508854781583,4235,3,1411.6666666666667,1.683208223153246,1.3489803422573896,0.33279061405902155,complete
russell_westbrook_2021_LAL,Russell Westbrook,2021-22,3,new_team,team_change,2.6796740606609326,2.136215482118606,0.5434585785423268,4418,2,-0.4887257224064425,-0.24358124111795357,-0.24514448128848895,6333,3,2111,-3.1683997830673754,-2.3797967232365593,-0.7886030598308158,complete
ryan_arcidiacono_2021_NYK,Ryan Arcidiacono,2021-22,3,new_team,team_change,-2.8,-2.7,-0.1,930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
saben_lee_2021_DET,Saben Lee,2021-22,3,re_signed_standard,roster_continuity,-2,-2.1,0.2,781,1,-0.4,-1.9,1.5,604,1,604,1.6,0.20000000000000018,1.3,complete
saddiq_bey_2021_DET,Saddiq Bey,2021-22,3,re_signed_standard,roster_continuity,-0.5,0.3,-0.8,1909,1,-0.7485859318346628,0.6607541696881798,-1.4392458303118199,6895,3,2298.3333333333335,-0.24858593183466282,0.3607541696881798,-0.6392458303118198,complete
sam_merrill_2021_MEM,Sam Merrill,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,0.5,1.3,-0.8,1069,1,1069,NA,NA,NA,missing_data
sekou_doumbouya_2021_LAL,Sekou Doumbouya,2021-22,3,new_team,team_change,-6.7,-5.307085643869379,-1.3464571780653112,1623,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
semi_ojeleye_2021_LAC,Semi Ojeleye,2021-22,3,new_team,team_change,-2.0391126976032634,-1.9062213156552779,-0.1328913819479857,1961,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
serge_ibaka_2021_MIL,Serge Ibaka,2021-22,3,new_team,team_change,0.608811475409836,0.5305327868852459,0.07827868852459016,2440,2,-1.5,-1.3000000000000003,-0.2,877,1,877,-2.108811475409836,-1.8305327868852461,-0.27827868852459015,complete
seth_curry_2021_BKN,Seth Curry,2021-22,3,new_team,team_change,0.23939016801493473,0.8845675171126323,-0.6451773490976976,3214,2,-1.478268551236749,-0.6093639575971732,-0.8533568904593639,3962,3,1320.6666666666667,-1.7176587192516837,-1.4939314747098056,-0.20817954136166628,complete
shai_gilgeous-alexander_2021_OKC,Shai Gilgeous-Alexander,2021-22,3,re_signed_standard,roster_continuity,2.4849223946784917,2.1503325942350333,0.334589800443459,3608,2,6.8320937635653305,5.2826074374186085,1.5145275647518448,6911,3,2303.6666666666665,4.347171368886839,3.132274843183575,1.1799377643083857,complete
shake_milton_2021_PHI,Shake Milton,2021-22,3,re_signed_standard,roster_continuity,-1.3868490732568401,-0.45132391879964695,-1,2266,2,-2.3677487225728884,-1.7889089269612262,-0.5317403065825067,3327,3,1109,-0.9808996493160482,-1.3375850081615792,0.4682596934174933,complete
shaquille_harrison_2021_MEM,Shaquille Harrison,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
sindarius_thornwell_2021_ORL,Sindarius Thornwell,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
skylar_mays_2021_ATL,Skylar Mays,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
solomon_hill_2021_ATL,Solomon Hill,2021-22,3,re_signed_standard,roster_continuity,-2.1653594771241833,-2.581699346405229,0.41633986928104577,2601,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
stanley_johnson_2021_LAL,Stanley Johnson,2021-22,3,new_team,team_change,-2.5,-3.8,1.2,1006,1,-2.7,-2.8,0.1,1094,1,1094,-0.20000000000000018,1,-1.0999999999999999,complete
stephen_curry_2021_GSW,Stephen Curry,2021-22,3,re_signed_standard,roster_continuity,8.7,8.3,0.4,2152,1,6.081013235965313,6.351620264719306,-0.24107713372889097,6573,3,2191,-2.6189867640346867,-1.948379735280695,-0.641077133728891,complete
sterling_brown_2021_DAL,Sterling Brown,2021-22,3,new_team,team_change,-1.7537074148296594,-2.1379759519038073,0.3842685370741483,1996,2,-2.9,-3.4,0.5,628,1,628,-1.1462925851703405,-1.2620240480961926,0.11573146292585168,complete
steven_adams_2021_MEM,Steven Adams,2021-22,3,new_team,team_change,1.3365296803652968,0.776255707762557,0.6114155251141553,3285,2,1.4935504469987229,0.5297254150702426,0.9638250319284801,3132,2,1566,0.157020766633426,-0.2465302926923144,0.3524095068143248,complete
svi_mykhailiuk_2021_TOR,Svi Mykhailiuk,2021-22,3,new_team,team_change,-2.2579760525299344,-1.3136732329084588,-0.9443028196214756,2589,2,-2.9,-2.7,-0.2,716,1,716,-0.6420239474700655,-1.3863267670915413,0.7443028196214756,complete
tacko_fall_2021_CLE,Tacko Fall,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
taj_gibson_2021_NYK,Taj Gibson,2021-22,3,re_signed_standard,roster_continuity,0.04553799082100966,-0.7522692503824578,0.8455379908210098,1961,2,-2,-3,1,946,1,946,-2.0455379908210096,-2.247730749617542,0.15446200917899022,complete
talen_horton-tucker_2021_LAL,Talen Horton-Tucker,2021-22,3,re_signed_standard,roster_continuity,-1.2,-2.6,1.5,1304,1,-2.164857813722932,-1.8751891468823376,-0.3554135142186277,3833,3,1277.6666666666667,-0.9648578137229322,0.7248108531176625,-1.8554135142186277,complete
taurean_prince_2021_MIN,Taurean Prince,2021-22,3,new_team,team_change,-2.539572773352643,-2.2757422157856624,-0.2638305575669805,2762,2,-2.433616260888988,-2.1793611793611793,-0.25392003573821753,4477,3,1492.3333333333333,0.105956512463655,0.09638103642448304,0.009910521828762953,complete
terance_mann_2021_LAC,Terance Mann,2021-22,3,re_signed_standard,roster_continuity,-0.2,-0.5,0.3,1263,1,-0.7545529528208512,-0.6455955130320027,-0.10895743978884855,6062,3,2020.6666666666667,-0.5545529528208513,-0.1455955130320027,-0.4089574397888485,complete
terence_davis_2021_SAC,Terence Davis,2021-22,3,re_signed_standard,roster_continuity,-0.3760840998685939,-0.3704336399474376,-0.05269382391590016,2283,2,-1.2664488017429194,-1.0275236020334058,-0.3389251997095134,1377,2,688.5,-0.8903647018743255,-0.6570899620859681,-0.28623137579361324,complete
terrence_ross_2021_ORL,Terrence Ross,2021-22,3,re_signed_standard,roster_continuity,-1.1908838071693448,-0.6411310259579728,-0.5081273176761435,3236,2,-2.93398128149748,-2.1648668106551474,-0.7169906407487402,2778,2,1389,-1.7430974743281353,-1.5237357846971746,-0.2088633230725967,complete
terry_rozier_2021_CHA,Terry Rozier,2021-22,3,re_signed_standard,roster_continuity,0.648163624367715,1.5337145370574006,-0.8331427314712997,4547,2,0.8789998511683286,1.7442774222354516,-0.8322220568536985,6719,3,2239.6666666666665,0.23083622680061355,0.210562885178051,9.206746176011471e-4,complete
thaddeus_young_2021_TOR,Thaddeus Young,2021-22,3,new_team,team_change,1.0923219241443107,0.28103607770582795,0.8112858464384829,3243,2,1.1820121951219513,-0.8210365853658537,2.0030487804878048,1640,2,820,0.0896902709776406,-1.1020726630716817,1.1917629340493219,complete
thanasis_antetokounmpo_2021_MIL,Thanasis Antetokounmpo,2021-22,3,re_signed_standard,roster_continuity,-3.5,-3.7,0.2,551,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
theo_maledon_2021_OKC,Theo Maledon,2021-22,3,re_signed_standard,roster_continuity,-5,-4,-1,1778,1,-3.47911464245176,-3.3607264472190694,-0.11838819523269008,1762,2,881,1.5208853575482402,0.6392735527809306,0.8816118047673099,complete
theo_pinson_2021_DAL,Theo Pinson,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
tim_hardaway_2021_DAL,Tim Hardaway Jr.,2021-22,3,re_signed_standard,roster_continuity,0.14349852796859666,1.5895976447497546,-1.546099116781158,4076,2,-1.8616276962117093,-0.514700018125793,-1.3469276780859163,5517,3,1839,-2.005126224180306,-2.1042976628755476,0.19917143869524168,complete
timothe_luwawu-cabarrot_2021_ATL,Timothe Luwawu-Cabarrot,2021-22,3,new_team,team_change,-3.4138728323699423,-2.572464529689963,-0.8862322648449816,1903,2,-3.3,-2.3,-1,685,1,685,0.1138728323699425,0.27246452968996326,-0.11376773515501837,complete
tj_mcconnell_2021_IND,T.J. McConnell,2021-22,3,re_signed_standard,roster_continuity,1.0177450352338244,-0.07258167841127484,1.147853939782191,3122,2,1.5055635629864514,1.1800230614009801,0.3443355433842606,3469,3,1156.3333333333333,0.487818527752627,1.252604739812255,-0.8035183963979304,complete
tobias_harris_2021_PHI,Tobias Harris,2021-22,3,re_signed_standard,roster_continuity,2.1028329243809947,2.018804372072273,0.08402855230872185,4483,2,0.5221723152307064,0.728923370083027,-0.20675105485232068,7347,3,2449,-1.5806606091502884,-1.289881001989246,-0.2907796071610425,complete
tomas_satoransky_2021_WAS,Tomas Satoransky,2021-22,3,new_team,team_change,-0.9127472527472528,-0.8948194662480377,-0.0768916797488226,3185,2,-3.7,-3.3,-0.3,906,1,906,-2.7872527472527473,-2.4051805337519623,-0.22310832025117738,complete
tony_bradley_2021_CHI,Tony Bradley,2021-22,3,new_team,team_change,1.2999999999999998,1.1015590200445433,0.1984409799554566,1347,2,-1.8,-2,0.2,549,1,549,-3.0999999999999996,-3.1015590200445433,0.0015590200445434188,complete
tony_snell_2021_NOP,Tony Snell,2021-22,3,new_team,team_change,-1.3102164830991265,-0.8985947588302317,-0.41162172426889476,2633,2,-4.2,-3.4,-0.8000000000000002,823,1,823,-2.8897835169008737,-2.5014052411697683,-0.3883782757311054,complete
torrey_craig_2021_PHX,Torrey Craig,2021-22,3,re_signed_standard,roster_continuity,-1.1436799999999998,-1.2719466666666668,0.12826666666666664,1875,2,-1.336729806226867,-1.5531896364032223,0.21645983017635528,4593,3,1531,-0.1930498062268673,-0.2812429697365555,0.08819316350968864,complete
trae_young_2021_ATL,Trae Young,2021-22,3,re_signed_standard,roster_continuity,3.799882214369847,5.749469964664311,-1.9996466431095405,4245,2,3.815683251576734,5.860168185003504,-2.081653819201121,7135,3,2378.3333333333335,0.01580103720688708,0.1106982203391933,-0.08200717609158037,complete
tre_jones_2021_SAS,Tre Jones,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,-0.6476660341555976,-0.43362428842504747,-0.17347248576850097,5270,3,1756.6666666666667,NA,NA,NA,missing_data
tremont_waters_2021_WAS,Tremont Waters,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
trent_forrest_2021_UTA,Trent Forrest,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,-1,-2.3,1.2,765,1,765,NA,NA,NA,missing_data
trey_burke_2021_DAL,Trey Burke,2021-22,3,re_signed_standard,roster_continuity,-1.2185883997204752,-0.6005590496156533,-0.6180293501048219,1431,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
trey_lyles_2021_SAC,Trey Lyles,2021-22,3,new_team,team_change,-1.2,-0.5,-0.7,1271,1,-0.756443429731101,0.07744799594114661,-0.8022577371892441,3942,3,1314,0.44355657026889894,0.5774479959411466,-0.10225773718924414,complete
tristan_thompson_2021_CHI,Tristan Thompson,2021-22,3,new_team,team_change,-1.9278590425531914,-0.7562167553191489,-1.1716422872340426,3008,2,-2.4545643153526973,-1.7898340248962659,-0.7026970954356847,1446,2,723,-0.5267052727995059,-1.033617269577117,0.4689451917983579,complete
troy_brown_2021_CHI,Troy Brown Jr.,2021-22,3,re_signed_standard,roster_continuity,-1.8362532523850823,-1.3680832610581093,-0.44544666088464874,2306,2,-1.579155531801176,-1.9928113308391235,0.38546231961517907,3742,3,1247.3333333333333,0.25709772058390623,-0.6247280697810143,0.8309089804998278,complete
tyler_herro_2021_MIA,Tyler Herro,2021-22,3,re_signed_standard,roster_continuity,-1.4439389118676424,-0.34797963728921416,-1.0959592745784281,3143,2,0.6842239185750636,1.5364885496183207,-0.8126208651399492,5895,3,1965,2.1281628304427063,1.8844681869075348,0.2833384094384789,complete
tyler_johnson_2021_SAS,Tyler Johnson,2021-22,3,new_team,team_change,-3.14551328068916,-2.196410624551328,-0.949102656137832,1393,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
tyrese_haliburton_2021_IND,Tyrese Haliburton,2021-22,3,new_team,team_change,1.3999999999999997,1.8999999999999997,-0.5,1746,1,5.279359012055277,5.394398706262863,-0.115039694207586,6802,3,2267.3333333333335,3.8793590120552777,3.4943987062628636,0.384960305792414,complete
tyrese_maxey_2021_PHI,Tyrese Maxey,2021-22,3,re_signed_standard,roster_continuity,-1.5,-1,-0.5,935,1,1.5003017004936918,2.4742183214481623,-0.946269884805266,7292,3,2430.6666666666665,3.000301700493692,3.4742183214481623,-0.44626988480526597,complete
tyus_jones_2021_MEM,Tyus Jones,2021-22,3,re_signed_standard,roster_continuity,0.6995925020374898,0.15101874490627548,0.5485737571312144,2454,2,1.3077093323496864,1.3069531538177794,-0.07067502766506825,5422,3,1807.3333333333333,0.6081168303121967,1.155934408911504,-0.6192487847962826,complete
udonis_haslem_2021_MIA,Udonis Haslem,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
vernon_carey_2021_WAS,Vernon Carey Jr.,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
victor_oladipo_2021_MIA,Victor Oladipo,2021-22,3,re_signed_standard,roster_continuity,-2.225373134328358,-1.3268656716417913,-0.8985074626865672,1608,2,-2.1,-2.9,0.8,1106,1,1106,0.12537313432835795,-1.5731343283582087,1.6985074626865673,complete
vlatko_cancar_2021_DEN,Vlatko Cancar,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,-1.8,-1.7,-0.1,889,1,889,NA,NA,NA,missing_data
wayne_ellington_2021_LAL,Wayne Ellington,2021-22,3,new_team,team_change,-1.1596178343949046,0.03375796178343949,-1.193375796178344,1570,2,-1.4,-0.7,-0.6,810,1,810,-0.2403821656050953,-0.7337579617834394,0.593375796178344,complete
wendell_carter_2021_ORL,Wendell Carter Jr.,2021-22,3,re_signed_standard,roster_continuity,-1.8251235271759785,-1.5773850247054353,-0.2477385024705435,2631,2,1.1961600646725952,0.8237671786580436,0.37239288601455134,4948,3,1649.3333333333333,3.0212835918485736,2.4011522033634787,0.6201313884850949,complete
wenyen_gabriel_2021_LAL,Wenyen Gabriel,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,-2.2,-2.3,0.1,1024,1,1024,NA,NA,NA,missing_data
wes_iwundu_2021_ATL,Wes Iwundu,2021-22,3,new_team,team_change,-3.9366621983914207,-3.92828418230563,-0.10837801608579088,1492,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
wesley_matthews_2021_MIL,Wesley Matthews,2021-22,3,new_team,team_change,-1.759132007233273,-2.804339963833635,0.9860759493670886,2765,2,-3.0299670691547753,-3.1800219538968166,0.1950603732162459,1822,2,911,-1.2708350619215023,-0.3756819900631818,-0.7910155761508427,complete
will_barton_2021_DEN,Will Barton,2021-22,3,re_signed_standard,roster_continuity,-0.32606790799561863,0.15421686746987948,-0.4852135815991238,3652,2,-1.1377064220183486,-0.3288073394495412,-0.8088990825688075,3270,2,1635,-0.81163851402273,-0.4830242069194207,-0.3236855009696837,complete
willie_cauley-stein_2021_PHI,Willie Cauley-Stein,2021-22,3,new_team,team_change,-0.31417873190214674,-1.652321517723415,1.338142785821268,2003,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
willy_hernangomez_2021_NOP,Willy Hernangomez,2021-22,3,re_signed_standard,roster_continuity,0,1,-1,846,1,0.2,1.8,-1.5,839,1,839,0.2,0.8,-0.5,complete
xavier_tillman_2021_MEM,Xavier Tillman,2021-22,3,re_signed_standard,roster_continuity,-0.2,-1.3,1.1,1085,1,0.5477758318739054,-1.203677758318739,1.792784588441331,2855,3,951.6666666666666,0.7477758318739054,0.09632224168126102,0.6927845884413308,complete
yuta_watanabe_2021_TOR,Yuta Watanabe,2021-22,3,re_signed_standard,roster_continuity,-0.7,-1.1,0.5,723,1,-0.6,-0.4,-0.2,928,1,928,0.09999999999999998,0.7000000000000001,-0.7,complete
zach_collins_2021_SAS,Zach Collins,2021-22,3,new_team,team_change,NA,NA,NA,NA,NA,-0.9918132026520611,-1.2611415393485153,0.22533871432689537,3469,3,1156.3333333333333,NA,NA,NA,missing_data
zach_lavine_2021_CHI,Zach LaVine,2021-22,3,re_signed_standard,roster_continuity,3.2407137654770577,4.090094683175527,-0.7999999999999999,4119,2,1.8320375335120644,2.8904825737265414,-1.0120643431635388,5968,3,1989.3333333333333,-1.4086762319649933,-1.199612109448986,-0.21206434316353884,complete
zeke_nnaji_2021_DEN,Zeke Nnaji,2021-22,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,-3.177022977022977,-2.319180819180819,-0.8563436563436564,2002,3,667.3333333333334,NA,NA,NA,missing_data
aaron_gordon_2022_DEN,Aaron Gordon,2022-23,3,re_signed_standard,roster_continuity,-0.34234042553191485,0.3895744680851064,-0.7319148936170214,3760,2,1.5585445766511468,1.9995344024831867,-0.44098982583204005,5799,3,1933,1.9008850021830617,1.6099599343980804,0.2909250677849814,complete
