event_id,signing_team,season,player_name,treatment_category,contract_type,contract_years,mis_overall,mis_data_quality
smith_2018_CLE,CLE,2018-19,JR Smith,re_signed_standard,roster_continuity,3,NA,missing_data
collin_sexton_2019_CLE,CLE,2019-20,Collin Sexton,re_signed_standard,roster_continuity,3,3.6947393142320344,complete
cedi_osman_2019_CLE,CLE,2019-20,Cedi Osman,re_signed_standard,roster_continuity,3,1.188230796212962,complete
tristan_thompson_2019_CLE,CLE,2019-20,Tristan Thompson,re_signed_standard,roster_continuity,3,-0.5637142035231011,complete
matthew_dellavedova_2019_CLE,CLE,2019-20,Matthew Dellavedova,re_signed_standard,roster_continuity,3,-0.7999999999999998,complete
larry_nance_2019_CLE,CLE,2019-20,Larry Nance Jr.,re_signed_standard,roster_continuity,3,-1.613211212878157,complete
alfonzo_mckinnie_2019_CLE,CLE,2019-20,Alfonzo McKinnie,new_team,team_change,3,-1.7999999999999998,complete
andre_drummond_2019_CLE,CLE,2019-20,Andre Drummond,new_team,team_change,3,-2.193821573700895,complete
ante_zizic_2019_CLE,CLE,2019-20,Ante Zizic,re_signed_standard,roster_continuity,3,NA,missing_data
dante_exum_2019_CLE,CLE,2019-20,Dante Exum,new_team,team_change,3,NA,missing_data
darius_garland_2020_CLE,CLE,2020-21,Darius Garland,re_signed_standard,roster_continuity,3,6.764706764661767,complete
collin_sexton_2020_CLE,CLE,2020-21,Collin Sexton,re_signed_standard,roster_continuity,3,2.8047412924266464,complete
cedi_osman_2020_CLE,CLE,2020-21,Cedi Osman,re_signed_standard,roster_continuity,3,1.6927229564107462,complete
jarrett_allen_2020_CLE,CLE,2020-21,Jarrett Allen,new_team,team_change,3,0.5211391798848211,complete
taurean_prince_2020_CLE,CLE,2020-21,Taurean Prince,new_team,team_change,3,0.4676892959866019,complete
kevin_love_2020_CLE,CLE,2020-21,Kevin Love,re_signed_standard,roster_continuity,3,0.4182241142044203,complete
larry_nance_2020_CLE,CLE,2020-21,Larry Nance Jr.,re_signed_standard,roster_continuity,3,-1.20351021779889,complete
damyean_dotson_2020_CLE,CLE,2020-21,Damyean Dotson,new_team,team_change,3,-2.553239436619718,complete
isaiah_hartenstein_2020_CLE,CLE,2020-21,Isaiah Hartenstein,new_team,team_change,3,NA,missing_data
matthew_dellavedova_2020_CLE,CLE,2020-21,Matthew Dellavedova,re_signed_standard,roster_continuity,3,NA,missing_data
quinn_cook_2020_CLE,CLE,2020-21,Quinn Cook,new_team,team_change,3,NA,missing_data
thon_maker_2020_CLE,CLE,2020-21,Thon Maker,new_team,team_change,3,NA,missing_data
darius_garland_2021_CLE,CLE,2021-22,Darius Garland,re_signed_standard,roster_continuity,3,5.334110797931326,complete
isaac_okoro_2021_CLE,CLE,2021-22,Isaac Okoro,re_signed_standard,roster_continuity,3,4.02409420289855,complete
lauri_markkanen_2021_CLE,CLE,2021-22,Lauri Markkanen,new_team,team_change,3,2.941474984795087,complete
cedi_osman_2021_CLE,CLE,2021-22,Cedi Osman,re_signed_standard,roster_continuity,3,2.0572235683857927,complete
collin_sexton_2021_CLE,CLE,2021-22,Collin Sexton,re_signed_standard,roster_continuity,3,1.767372487010202,complete
brandon_goodwin_2021_CLE,CLE,2021-22,Brandon Goodwin,new_team,team_change,3,1.5,complete
jarrett_allen_2021_CLE,CLE,2021-22,Jarrett Allen,re_signed_standard,roster_continuity,3,1.3478275549157022,complete
dean_wade_2021_CLE,CLE,2021-22,Dean Wade,re_signed_standard,roster_continuity,3,0.9304464585431352,complete
caris_levert_2021_CLE,CLE,2021-22,Caris LeVert,new_team,team_change,3,-0.43635707603139834,complete
ricky_rubio_2021_CLE,CLE,2021-22,Ricky Rubio,new_team,team_change,3,-0.5488689611932418,complete
rajon_rondo_2021_CLE,CLE,2021-22,Rajon Rondo,new_team,team_change,3,-0.8267958950969213,complete
ed_davis_2021_CLE,CLE,2021-22,Ed Davis,new_team,team_change,3,NA,missing_data
lamar_stevens_2021_CLE,CLE,2021-22,Lamar Stevens,re_signed_standard,roster_continuity,3,NA,missing_data
moses_brown_2021_CLE,CLE,2021-22,Moses Brown,new_team,team_change,3,NA,missing_data
tacko_fall_2021_CLE,CLE,2021-22,Tacko Fall,new_team,team_change,3,NA,missing_data
isaac_okoro_2022_CLE,CLE,2022-23,Isaac Okoro,re_signed_standard,roster_continuity,3,2.8039668536602145,complete
evan_mobley_2022_CLE,CLE,2022-23,Evan Mobley,re_signed_standard,roster_continuity,3,2.366401621453071,complete
raul_neto_2022_CLE,CLE,2022-23,Raul Neto,new_team,team_change,3,1.537153153153153,complete
darius_garland_2022_CLE,CLE,2022-23,Darius Garland,re_signed_standard,roster_continuity,3,1.0637628221897035,complete
donovan_mitchell_2022_CLE,CLE,2022-23,Donovan Mitchell,new_team,team_change,3,0.9745382985165004,complete
dean_wade_2022_CLE,CLE,2022-23,Dean Wade,re_signed_standard,roster_continuity,3,0.9448106365924468,complete
jarrett_allen_2022_CLE,CLE,2022-23,Jarrett Allen,re_signed_standard,roster_continuity,3,0.7251185626864851,complete
caris_levert_2022_CLE,CLE,2022-23,Caris LeVert,re_signed_standard,roster_continuity,3,0.7106419474357183,complete
lamar_stevens_2022_CLE,CLE,2022-23,Lamar Stevens,re_signed_standard,roster_continuity,3,0.29976176295413914,complete
cedi_osman_2022_CLE,CLE,2022-23,Cedi Osman,re_signed_standard,roster_continuity,3,0.19678533189427228,complete
danny_green_2022_CLE,CLE,2022-23,Danny Green,new_team,team_change,3,NA,missing_data
dylan_windler_2022_CLE,CLE,2022-23,Dylan Windler,re_signed_standard,roster_continuity,3,NA,missing_data
robin_lopez_2022_CLE,CLE,2022-23,Robin Lopez,new_team,team_change,3,NA,missing_data
ty_jerome_2023_CLE,CLE,2023-24,Ty Jerome,new_team,team_change,3,5.8430426716141,complete
evan_mobley_2023_CLE,CLE,2023-24,Evan Mobley,re_signed_standard,roster_continuity,3,2.382196685006858,complete
caris_levert_2023_CLE,CLE,2023-24,Caris LeVert,re_signed_standard,roster_continuity,3,0.933484747692309,complete
dean_wade_2023_CLE,CLE,2023-24,Dean Wade,re_signed_standard,roster_continuity,3,0.8515367640199036,complete
max_strus_2023_CLE,CLE,2023-24,Max Strus,new_team,team_change,3,0.7194551638302558,complete
jarrett_allen_2023_CLE,CLE,2023-24,Jarrett Allen,re_signed_standard,roster_continuity,3,0.26953431015823126,complete
donovan_mitchell_2023_CLE,CLE,2023-24,Donovan Mitchell,re_signed_standard,roster_continuity,3,-0.506267272543389,complete
isaac_okoro_2023_CLE,CLE,2023-24,Isaac Okoro,re_signed_standard,roster_continuity,3,-0.8876768243635074,complete
georges_niang_2023_CLE,CLE,2023-24,Georges Niang,new_team,team_change,3,-0.9441531785127848,complete
darius_garland_2023_CLE,CLE,2023-24,Darius Garland,re_signed_standard,roster_continuity,3,-1.604718139805756,complete
marcus_morris_2023_CLE,CLE,2023-24,Marcus Morris Sr.,new_team,team_change,3,-2.1307465329005604,complete
damian_jones_2023_CLE,CLE,2023-24,Damian Jones,new_team,team_change,3,NA,missing_data
max_strus_2024_CLE,CLE,2024-25,Max Strus,re_signed_standard,roster_continuity,3,2.454023498115717,complete
evan_mobley_2024_CLE,CLE,2024-25,Evan Mobley,re_signed_standard,roster_continuity,3,1.6846727709427411,complete
deandre_hunter_2024_CLE,CLE,2024-25,De'Andre Hunter,new_team,team_change,3,1.5684440942124156,complete
craig_porter_2024_CLE,CLE,2024-25,Craig Porter Jr.,re_signed_standard,roster_continuity,3,1.2220349187236603,complete
darius_garland_2024_CLE,CLE,2024-25,Darius Garland,re_signed_standard,roster_continuity,3,0.969732415641646,complete
jarrett_allen_2024_CLE,CLE,2024-25,Jarrett Allen,re_signed_standard,roster_continuity,3,0.8486500655307996,complete
dean_wade_2024_CLE,CLE,2024-25,Dean Wade,re_signed_standard,roster_continuity,3,0.5052942424519652,complete
sam_merrill_2024_CLE,CLE,2024-25,Sam Merrill,re_signed_standard,roster_continuity,3,-0.2991360691144709,complete
donovan_mitchell_2024_CLE,CLE,2024-25,Donovan Mitchell,re_signed_standard,roster_continuity,3,-1.6611721207460954,complete
isaac_okoro_2024_CLE,CLE,2024-25,Isaac Okoro,re_signed_standard,roster_continuity,3,-1.8089191738716808,complete
chuma_okeke_2024_CLE,CLE,2024-25,Chuma Okeke,new_team,team_change,3,NA,missing_data
tristan_thompson_2024_CLE,CLE,2024-25,Tristan Thompson,re_signed_standard,roster_continuity,3,NA,missing_data
nerlens_noel_2017_DAL,DAL,2017-18,Nerlens Noel,re_signed_standard,roster_continuity,3,1.9127137645568055,complete
dorian_finney-smith_2017_DAL,DAL,2017-18,Dorian Finney-Smith,re_signed_standard,roster_continuity,3,1.8197320341047505,complete
dwight_powell_2017_DAL,DAL,2017-18,Dwight Powell,re_signed_standard,roster_continuity,3,1.403180887372014,complete
salah_mejri_2017_DAL,DAL,2017-18,Salah Mejri,re_signed_standard,roster_continuity,3,1.4,complete
doug_mcdermott_2017_DAL,DAL,2017-18,Doug McDermott,new_team,team_change,3,1.344469374125429,complete
jj_barea_2017_DAL,DAL,2017-18,J.J. Barea,re_signed_standard,roster_continuity,3,0.150858696958455,complete
harrison_barnes_2017_DAL,DAL,2017-18,Harrison Barnes,re_signed_standard,roster_continuity,3,-0.04689573402487168,complete
yogi_ferrell_2017_DAL,DAL,2017-18,Yogi Ferrell,re_signed_standard,roster_continuity,3,-0.3546532611497806,complete
wesley_matthews_2017_DAL,DAL,2017-18,Wesley Matthews,re_signed_standard,roster_continuity,3,-0.5696462750758553,complete
seth_curry_2017_DAL,DAL,2017-18,Seth Curry,re_signed_standard,roster_continuity,3,-0.8904082100315317,complete
dirk_nowitzki_2017_DAL,DAL,2017-18,Dirk Nowitzki,re_signed_standard,roster_continuity,3,-1.3898717363493347,complete
jeff_withey_2017_DAL,DAL,2017-18,Jeff Withey,new_team,team_change,3,NA,missing_data
justin_jackson_2018_DAL,DAL,2018-19,Justin Jackson,new_team,team_change,3,0.979944375772559,complete
maxi_kleber_2018_DAL,DAL,2018-19,Maxi Kleber,re_signed_standard,roster_continuity,3,0.7866680752165646,complete
dwight_powell_2018_DAL,DAL,2018-19,Dwight Powell,re_signed_standard,roster_continuity,3,0.5037004558680322,complete
trey_burke_2018_DAL,DAL,2018-19,Trey Burke,new_team,team_change,3,-0.5397694860921802,complete
tim_hardaway_2018_DAL,DAL,2018-19,Tim Hardaway Jr.,new_team,team_change,3,-0.5620583664400095,complete
devin_harris_2018_DAL,DAL,2018-19,Devin Harris,new_team,team_change,3,-1.027029254223321,complete
jj_barea_2018_DAL,DAL,2018-19,J.J. Barea,re_signed_standard,roster_continuity,3,-1.8974304970513904,complete
dirk_nowitzki_2018_DAL,DAL,2018-19,Dirk Nowitzki,re_signed_standard,roster_continuity,3,-5.557400722021661,complete
courtney_lee_2018_DAL,DAL,2018-19,Courtney Lee,new_team,team_change,3,NA,missing_data
salah_mejri_2018_DAL,DAL,2018-19,Salah Mejri,re_signed_standard,roster_continuity,3,NA,missing_data
luka_doncic_2019_DAL,DAL,2019-20,Luka Doncic,re_signed_standard,roster_continuity,3,3.8828441754916794,complete
jalen_brunson_2019_DAL,DAL,2019-20,Jalen Brunson,re_signed_standard,roster_continuity,3,2.24913217623498,complete
dorian_finney-smith_2019_DAL,DAL,2019-20,Dorian Finney-Smith,re_signed_standard,roster_continuity,3,1.6817202692595363,complete
tim_hardaway_2019_DAL,DAL,2019-20,Tim Hardaway Jr.,re_signed_standard,roster_continuity,3,1.3936701033621222,complete
seth_curry_2019_DAL,DAL,2019-20,Seth Curry,new_team,team_change,3,0.9043559543839972,complete
maxi_kleber_2019_DAL,DAL,2019-20,Maxi Kleber,re_signed_standard,roster_continuity,3,0.03841121135537386,complete
delon_wright_2019_DAL,DAL,2019-20,Delon Wright,new_team,team_change,3,-0.2223053567555846,complete
willie_cauley-stein_2019_DAL,DAL,2019-20,Willie Cauley-Stein,new_team,team_change,3,-0.8899832891020527,complete
justin_jackson_2019_DAL,DAL,2019-20,Justin Jackson,re_signed_standard,roster_continuity,3,-0.9184579815991656,complete
dwight_powell_2019_DAL,DAL,2019-20,Dwight Powell,re_signed_standard,roster_continuity,3,-1.3128608474383556,complete
trey_burke_2019_DAL,DAL,2019-20,Trey Burke,re_signed_standard,roster_continuity,3,-2.304975834275449,complete
boban_marjanovic_2019_DAL,DAL,2019-20,Boban Marjanovic,new_team,team_change,3,NA,missing_data
courtney_lee_2019_DAL,DAL,2019-20,Courtney Lee,re_signed_standard,roster_continuity,3,NA,missing_data
michael_kidd-gilchrist_2019_DAL,DAL,2019-20,Michael Kidd-Gilchrist,new_team,team_change,3,NA,missing_data
ryan_broekhoff_2019_DAL,DAL,2019-20,Ryan Broekhoff,re_signed_standard,roster_continuity,3,NA,missing_data
jalen_brunson_2020_DAL,DAL,2020-21,Jalen Brunson,re_signed_standard,roster_continuity,3,3.368466583168076,complete
luka_doncic_2020_DAL,DAL,2020-21,Luka Doncic,re_signed_standard,roster_continuity,3,1.97497976392731,complete
kristaps_porzingis_2020_DAL,DAL,2020-21,Kristaps Porzingis,re_signed_standard,roster_continuity,3,1.7143060064935065,complete
dorian_finney-smith_2020_DAL,DAL,2020-21,Dorian Finney-Smith,re_signed_standard,roster_continuity,3,0.5200458788858187,complete
tim_hardaway_2020_DAL,DAL,2020-21,Tim Hardaway Jr.,re_signed_standard,roster_continuity,3,0.42374414411121486,complete
josh_richardson_2020_DAL,DAL,2020-21,Josh Richardson,new_team,team_change,3,-0.4190470976070818,complete
maxi_kleber_2020_DAL,DAL,2020-21,Maxi Kleber,re_signed_standard,roster_continuity,3,-1.1057242676699812,complete
trey_burke_2020_DAL,DAL,2020-21,Trey Burke,re_signed_standard,roster_continuity,3,-1.8051671732522796,complete
dwight_powell_2020_DAL,DAL,2020-21,Dwight Powell,re_signed_standard,roster_continuity,3,-2.170411740749755,complete
nicolo_melli_2020_DAL,DAL,2020-21,Nicolo Melli,new_team,team_change,3,-2.2,complete
willie_cauley-stein_2020_DAL,DAL,2020-21,Willie Cauley-Stein,re_signed_standard,roster_continuity,3,-2.2680060422960726,complete
jj_redick_2020_DAL,DAL,2020-21,JJ Redick,new_team,team_change,3,-3.899621212121212,complete
boban_marjanovic_2020_DAL,DAL,2020-21,Boban Marjanovic,re_signed_standard,roster_continuity,3,NA,missing_data
jalen_brunson_2021_DAL,DAL,2021-22,Jalen Brunson,re_signed_standard,roster_continuity,3,3.362953184146497,complete
luka_doncic_2021_DAL,DAL,2021-22,Luka Doncic,re_signed_standard,roster_continuity,3,1.4784211012819046,complete
dorian_finney-smith_2021_DAL,DAL,2021-22,Dorian Finney-Smith,re_signed_standard,roster_continuity,3,-0.818702481288367,complete
frank_ntilikina_2021_DAL,DAL,2021-22,Frank Ntilikina,new_team,team_change,3,-0.9551083591331267,complete
dwight_powell_2021_DAL,DAL,2021-22,Dwight Powell,re_signed_standard,roster_continuity,3,-1.0598053115781525,complete
sterling_brown_2021_DAL,DAL,2021-22,Sterling Brown,new_team,team_change,3,-1.1462925851703405,complete
reggie_bullock_2021_DAL,DAL,2021-22,Reggie Bullock Jr.,new_team,team_change,3,-1.211617717993465,complete
maxi_kleber_2021_DAL,DAL,2021-22,Maxi Kleber,re_signed_standard,roster_continuity,3,-1.3900275809714433,complete
tim_hardaway_2021_DAL,DAL,2021-22,Tim Hardaway Jr.,re_signed_standard,roster_continuity,3,-2.005126224180306,complete
davis_bertans_2021_DAL,DAL,2021-22,Davis Bertans,new_team,team_change,3,-2.137079098623036,complete
boban_marjanovic_2021_DAL,DAL,2021-22,Boban Marjanovic,re_signed_standard,roster_continuity,3,NA,missing_data
josh_green_2021_DAL,DAL,2021-22,Josh Green,re_signed_standard,roster_continuity,3,NA,missing_data
theo_pinson_2021_DAL,DAL,2021-22,Theo Pinson,new_team,team_change,3,NA,missing_data
trey_burke_2021_DAL,DAL,2021-22,Trey Burke,re_signed_standard,roster_continuity,3,NA,missing_data
luka_doncic_2022_DAL,DAL,2022-23,Luka Doncic,re_signed_standard,roster_continuity,3,1.207136197790681,complete
davis_bertans_2022_DAL,DAL,2022-23,Davis Bertans,re_signed_standard,roster_continuity,3,0.03963011889035695,complete
justin_holiday_2022_DAL,DAL,2022-23,Justin Holiday,new_team,team_change,3,-1.053416923373123,complete
christian_wood_2022_DAL,DAL,2022-23,Christian Wood,new_team,team_change,3,-1.325904416212946,complete
dwight_powell_2022_DAL,DAL,2022-23,Dwight Powell,re_signed_standard,roster_continuity,3,-1.498280248945137,complete
reggie_bullock_2022_DAL,DAL,2022-23,Reggie Bullock Jr.,re_signed_standard,roster_continuity,3,-1.857933004414438,complete
maxi_kleber_2022_DAL,DAL,2022-23,Maxi Kleber,re_signed_standard,roster_continuity,3,-2.088702715190541,complete
josh_green_2022_DAL,DAL,2022-23,Josh Green,re_signed_standard,roster_continuity,3,-2.218657473129183,complete
tim_hardaway_2022_DAL,DAL,2022-23,Tim Hardaway Jr.,re_signed_standard,roster_continuity,3,-2.432217031477756,complete
frank_ntilikina_2022_DAL,DAL,2022-23,Frank Ntilikina,re_signed_standard,roster_continuity,3,-4.800000000000001,complete
facundo_campazzo_2022_DAL,DAL,2022-23,Facundo Campazzo,new_team,team_change,3,NA,missing_data
javale_mcgee_2022_DAL,DAL,2022-23,JaVale McGee,new_team,team_change,3,NA,missing_data
kemba_walker_2022_DAL,DAL,2022-23,Kemba Walker,new_team,team_change,3,NA,missing_data
daniel_gafford_2023_DAL,DAL,2023-24,Daniel Gafford,new_team,team_change,3,1.1270558690786878,complete
kyrie_irving_2023_DAL,DAL,2023-24,Kyrie Irving,re_signed_standard,roster_continuity,3,0.45438377228825777,complete
luka_doncic_2023_DAL,DAL,2023-24,Luka Doncic,re_signed_standard,roster_continuity,3,0.29057767518339617,complete
derrick_jones_2023_DAL,DAL,2023-24,Derrick Jones Jr.,new_team,team_change,3,-0.18444061322841152,complete
dwight_powell_2023_DAL,DAL,2023-24,Dwight Powell,re_signed_standard,roster_continuity,3,-0.6215381039147952,complete
tim_hardaway_2023_DAL,DAL,2023-24,Tim Hardaway Jr.,re_signed_standard,roster_continuity,3,-0.6861185144980866,complete
pj_washington_2023_DAL,DAL,2023-24,P.J. Washington,new_team,team_change,3,-0.7814339733719772,complete
josh_green_2023_DAL,DAL,2023-24,Josh Green,re_signed_standard,roster_continuity,3,-1.1440497952261537,complete
jaden_hardy_2023_DAL,DAL,2023-24,Jaden Hardy,re_signed_standard,roster_continuity,3,-2.219756621331425,complete
greg_brown_2023_DAL,DAL,2023-24,Greg Brown III,new_team,team_change,3,NA,missing_data
markieff_morris_2023_DAL,DAL,2023-24,Markieff Morris,re_signed_standard,roster_continuity,3,NA,missing_data
dereck_lively_2024_DAL,DAL,2024-25,Dereck Lively II,re_signed_standard,roster_continuity,3,2.7999999999999994,complete
max_christie_2024_DAL,DAL,2024-25,Max Christie,new_team,team_change,3,1.4375594892410268,complete
naji_marshall_2024_DAL,DAL,2024-25,Naji Marshall,new_team,team_change,3,0.7117391085740925,complete
pj_washington_2024_DAL,DAL,2024-25,P.J. Washington,re_signed_standard,roster_continuity,3,0.4458800824410165,complete
daniel_gafford_2024_DAL,DAL,2024-25,Daniel Gafford,re_signed_standard,roster_continuity,3,0.4204760094324318,complete
dwight_powell_2024_DAL,DAL,2024-25,Dwight Powell,re_signed_standard,roster_continuity,3,0.00218577073914627,complete
klay_thompson_2024_DAL,DAL,2024-25,Klay Thompson,new_team,team_change,3,-0.8229088163363592,complete
anthony_davis_2024_DAL,DAL,2024-25,Anthony Davis,new_team,team_change,3,-1.0015814423433715,complete
kyrie_irving_2024_DAL,DAL,2024-25,Kyrie Irving,re_signed_standard,roster_continuity,3,-1.0802388199484896,complete
spencer_dinwiddie_2024_DAL,DAL,2024-25,Spencer Dinwiddie,new_team,team_change,3,-1.1527373385277837,complete
caleb_martin_2024_DAL,DAL,2024-25,Caleb Martin,new_team,team_change,3,-1.220769539055973,complete
jaden_hardy_2024_DAL,DAL,2024-25,Jaden Hardy,re_signed_standard,roster_continuity,3,-1.400722996586775,complete
maxi_kleber_2024_DAL,DAL,2024-25,Maxi Kleber,re_signed_standard,roster_continuity,3,-2.0352581898945026,complete
dante_exum_2024_DAL,DAL,2024-25,Dante Exum,re_signed_standard,roster_continuity,3,NA,missing_data
kessler_edwards_2024_DAL,DAL,2024-25,Kessler Edwards,new_team,team_change,3,NA,missing_data
moses_brown_2024_DAL,DAL,2024-25,Moses Brown,new_team,team_change,3,NA,missing_data
olivier-maxence_prosper_2024_DAL,DAL,2024-25,Olivier-Maxence Prosper,re_signed_standard,roster_continuity,3,NA,missing_data
jamal_murray_2017_DEN,DEN,2017-18,Jamal Murray,re_signed_standard,roster_continuity,3,2.431390977443609,complete
nikola_jokic_2017_DEN,DEN,2017-18,Nikola Jokic,re_signed_standard,roster_continuity,3,2.0792683841101764,complete
trey_lyles_2017_DEN,DEN,2017-18,Trey Lyles,new_team,team_change,3,1.3464817182093385,complete
will_barton_2017_DEN,DEN,2017-18,Will Barton,re_signed_standard,roster_continuity,3,-0.04363792220814766,complete
mason_plumlee_2017_DEN,DEN,2017-18,Mason Plumlee,re_signed_standard,roster_continuity,3,-0.22347553735706585,complete
kenneth_faried_2017_DEN,DEN,2017-18,Kenneth Faried,re_signed_standard,roster_continuity,3,-0.5,complete
gary_harris_2017_DEN,DEN,2017-18,Gary Harris,re_signed_standard,roster_continuity,3,-0.689196326348587,complete
wilson_chandler_2017_DEN,DEN,2017-18,Wilson Chandler,re_signed_standard,roster_continuity,3,-1.396993187690862,complete
devin_harris_2017_DEN,DEN,2017-18,Devin Harris,new_team,team_change,3,-1.848070060525647,complete
juancho_hernangomez_2017_DEN,DEN,2017-18,Juancho Hernangomez,re_signed_standard,roster_continuity,3,-1.87444089456869,complete
paul_millsap_2017_DEN,DEN,2017-18,Paul Millsap,new_team,team_change,3,-2.3250712551798314,complete
darrell_arthur_2017_DEN,DEN,2017-18,Darrell Arthur,re_signed_standard,roster_continuity,3,NA,missing_data
malik_beasley_2017_DEN,DEN,2017-18,Malik Beasley,re_signed_standard,roster_continuity,3,NA,missing_data
richard_jefferson_2017_DEN,DEN,2017-18,Richard Jefferson,new_team,team_change,3,NA,missing_data
malik_beasley_2018_DEN,DEN,2018-19,Malik Beasley,re_signed_standard,roster_continuity,3,3.1970711297071133,complete
nikola_jokic_2018_DEN,DEN,2018-19,Nikola Jokic,re_signed_standard,roster_continuity,3,2.494713876834651,complete
jamal_murray_2018_DEN,DEN,2018-19,Jamal Murray,re_signed_standard,roster_continuity,3,2.175382452261065,complete
torrey_craig_2018_DEN,DEN,2018-19,Torrey Craig,re_signed_standard,roster_continuity,3,1.4198046181172292,complete
mason_plumlee_2018_DEN,DEN,2018-19,Mason Plumlee,re_signed_standard,roster_continuity,3,0.712066582608621,complete
will_barton_2018_DEN,DEN,2018-19,Will Barton,re_signed_standard,roster_continuity,3,-1.4383772375393482,complete
trey_lyles_2018_DEN,DEN,2018-19,Trey Lyles,re_signed_standard,roster_continuity,3,-1.472072596678501,complete
juancho_hernangomez_2018_DEN,DEN,2018-19,Juancho Hernangomez,re_signed_standard,roster_continuity,3,-2.1439340019411195,complete
gary_harris_2018_DEN,DEN,2018-19,Gary Harris,re_signed_standard,roster_continuity,3,-3.3366054913818344,complete
nick_young_2018_DEN,DEN,2018-19,Nick Young,new_team,team_change,3,NA,missing_data
nikola_jokic_2019_DEN,DEN,2019-20,Nikola Jokic,re_signed_standard,roster_continuity,3,3.125121155480974,complete
jamal_murray_2019_DEN,DEN,2019-20,Jamal Murray,re_signed_standard,roster_continuity,3,1.4384216240225232,complete
keita_bates-diop_2019_DEN,DEN,2019-20,Keita Bates-Diop,new_team,team_change,3,1.3248677248677247,complete
torrey_craig_2019_DEN,DEN,2019-20,Torrey Craig,re_signed_standard,roster_continuity,3,0.7495657398233446,complete
jerami_grant_2019_DEN,DEN,2019-20,Jerami Grant,new_team,team_change,3,0.31024678229083613,complete
troy_daniels_2019_DEN,DEN,2019-20,Troy Daniels,new_team,team_change,3,0.05096557514693556,complete
mason_plumlee_2019_DEN,DEN,2019-20,Mason Plumlee,re_signed_standard,roster_continuity,3,-0.12931283379985836,complete
will_barton_2019_DEN,DEN,2019-20,Will Barton,re_signed_standard,roster_continuity,3,-0.6023438817675829,complete
paul_millsap_2019_DEN,DEN,2019-20,Paul Millsap,re_signed_standard,roster_continuity,3,-0.6755081485200778,complete
monte_morris_2019_DEN,DEN,2019-20,Monte Morris,re_signed_standard,roster_continuity,3,-1.6352790376651547,complete
gary_harris_2019_DEN,DEN,2019-20,Gary Harris,re_signed_standard,roster_continuity,3,-2.6646933397869534,complete
noah_vonleh_2019_DEN,DEN,2019-20,Noah Vonleh,new_team,team_change,3,NA,missing_data
nikola_jokic_2020_DEN,DEN,2020-21,Nikola Jokic,re_signed_standard,roster_continuity,3,4.65105714126935,complete
jamal_murray_2020_DEN,DEN,2020-21,Jamal Murray,re_signed_standard,roster_continuity,3,0.748307534561537,complete
austin_rivers_2020_DEN,DEN,2020-21,Austin Rivers,new_team,team_change,3,0.4924862876124836,complete
michael_porter_2020_DEN,DEN,2020-21,Michael Porter Jr.,re_signed_standard,roster_continuity,3,0.19455525606469015,complete
aaron_gordon_2020_DEN,DEN,2020-21,Aaron Gordon,new_team,team_change,3,0.1810319252212022,complete
paul_millsap_2020_DEN,DEN,2020-21,Paul Millsap,re_signed_standard,roster_continuity,3,-0.06714513556618829,complete
jamychal_green_2020_DEN,DEN,2020-21,JaMychal Green,new_team,team_change,3,-0.22859898230654307,complete
monte_morris_2020_DEN,DEN,2020-21,Monte Morris,re_signed_standard,roster_continuity,3,-0.6334667367253408,complete
will_barton_2020_DEN,DEN,2020-21,Will Barton,re_signed_standard,roster_continuity,3,-1.3915583361158237,complete
javale_mcgee_2020_DEN,DEN,2020-21,JaVale McGee,new_team,team_change,3,-1.849748140142999,complete
pj_dozier_2020_DEN,DEN,2020-21,PJ Dozier,re_signed_standard,roster_continuity,3,NA,missing_data
shaquille_harrison_2020_DEN,DEN,2020-21,Shaquille Harrison,new_team,team_change,3,NA,missing_data
nikola_jokic_2021_DEN,DEN,2021-22,Nikola Jokic,re_signed_standard,roster_continuity,3,3.4785809540408383,complete
aaron_gordon_2021_DEN,DEN,2021-22,Aaron Gordon,re_signed_standard,roster_continuity,3,0.8326711280622856,complete
monte_morris_2021_DEN,DEN,2021-22,Monte Morris,re_signed_standard,roster_continuity,3,0.457661226623468,complete
facundo_campazzo_2021_DEN,DEN,2021-22,Facundo Campazzo,re_signed_standard,roster_continuity,3,-0.20000000000000007,complete
jamychal_green_2021_DEN,DEN,2021-22,JaMychal Green,re_signed_standard,roster_continuity,3,-0.28799357826646477,complete
will_barton_2021_DEN,DEN,2021-22,Will Barton,re_signed_standard,roster_continuity,3,-0.81163851402273,complete
bryn_forbes_2021_DEN,DEN,2021-22,Bryn Forbes,new_team,team_change,3,-0.8463007159904534,complete
austin_rivers_2021_DEN,DEN,2021-22,Austin Rivers,re_signed_standard,roster_continuity,3,-1.1008207966695047,complete
demarcus_cousins_2021_DEN,DEN,2021-22,DeMarcus Cousins,new_team,team_change,3,-2,complete
jeff_green_2021_DEN,DEN,2021-22,Jeff Green,new_team,team_change,3,-2.048529173281529,complete
michael_porter_2021_DEN,DEN,2021-22,Michael Porter Jr.,re_signed_standard,roster_continuity,3,-2.445539379466196,complete
bol_bol_2021_DEN,DEN,2021-22,Bol Bol,re_signed_standard,roster_continuity,3,NA,missing_data
james_ennis_2021_DEN,DEN,2021-22,James Ennis III,new_team,team_change,3,NA,missing_data
markus_howard_2021_DEN,DEN,2021-22,Markus Howard,re_signed_standard,roster_continuity,3,NA,missing_data
