event_id,player_name,season,contract_start_season,signing_offseason_year,pre_signing_season,prior_team,signing_team,incumbent,treatment_category,contract_type,contract_years,age_at_signing,games_pre,years_of_service,yos_band,is_designated_veteran,supermax_full_35pct,average_annual_value,cap_percentage_at_signing
kelly_olynyk_2020_HOU,Kelly Olynyk,2020-21,2020-21,2020,2019-20,MIA,HOU,FALSE,new_team,team_change,3,28,73,NA,NA,FALSE,FALSE,NA,NA
kelly_oubre_2020_GSW,Kelly Oubre Jr.,2020-21,2020-21,2020,2019-20,PHX,GSW,FALSE,new_team,team_change,3,24,59,NA,NA,FALSE,FALSE,NA,NA
kemba_walker_2020_BOS,Kemba Walker,2020-21,2020-21,2020,2019-20,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,29,56,NA,NA,FALSE,FALSE,NA,NA
kendrick_nunn_2020_MIA,Kendrick Nunn,2020-21,2020-21,2020,2019-20,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,24,68,NA,NA,FALSE,FALSE,NA,NA
kenrich_williams_2020_OKC,Kenrich Williams,2020-21,2020-21,2020,2019-20,NOP,OKC,FALSE,new_team,team_change,3,25,51,NA,NA,FALSE,FALSE,NA,NA
kent_bazemore_2020_GSW,Kent Bazemore,2020-21,2020-21,2020,2019-20,SAC,GSW,FALSE,new_team,team_change,3,30,70,NA,NA,FALSE,FALSE,NA,NA
kentavious_caldwell-pope_2020_LAL,Kentavious Caldwell-Pope,2020-21,2020-21,2020,2019-20,LAL,LAL,TRUE,re_signed_standard,roster_continuity,3,26,69,NA,NA,FALSE,FALSE,NA,NA
kevin_huerter_2020_ATL,Kevin Huerter,2020-21,2020-21,2020,2019-20,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,21,56,NA,NA,FALSE,FALSE,NA,NA
kevin_knox_2020_NYK,Kevin Knox II,2020-21,2020-21,2020,2019-20,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,20,66,NA,NA,FALSE,FALSE,NA,NA
kevin_love_2020_CLE,Kevin Love,2020-21,2020-21,2020,2019-20,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,31,59,NA,NA,FALSE,FALSE,NA,NA
kevin_porter_2020_HOU,Kevin Porter Jr.,2020-21,2020-21,2020,2019-20,CLE,HOU,FALSE,new_team,team_change,3,19,50,NA,NA,FALSE,FALSE,NA,NA
khem_birch_2020_TOR,Khem Birch,2020-21,2020-21,2020,2019-20,ORL,TOR,FALSE,new_team,team_change,3,27,72,NA,NA,FALSE,FALSE,NA,NA
khris_middleton_2020_MIL,Khris Middleton,2020-21,2020-21,2020,2019-20,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,28,63,NA,NA,FALSE,FALSE,NA,NA
kris_dunn_2020_ATL,Kris Dunn,2020-21,2020-21,2020,2019-20,CHI,ATL,FALSE,new_team,team_change,3,25,51,NA,NA,FALSE,FALSE,NA,NA
kristaps_porzingis_2020_DAL,Kristaps Porzingis,2020-21,2020-21,2020,2019-20,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,24,59,NA,NA,FALSE,FALSE,NA,NA
kyle_anderson_2020_MEM,Kyle Anderson,2020-21,2020-21,2020,2019-20,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,26,72,NA,NA,FALSE,FALSE,NA,NA
kyle_kuzma_2020_LAL,Kyle Kuzma,2020-21,2020-21,2020,2019-20,LAL,LAL,TRUE,re_signed_standard,roster_continuity,3,24,61,NA,NA,FALSE,FALSE,NA,NA
kyle_lowry_2020_TOR,Kyle Lowry,2020-21,2020-21,2020,2019-20,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,33,58,NA,NA,FALSE,FALSE,NA,NA
lamarcus_aldridge_2020_BKN,LaMarcus Aldridge,2020-21,2020-21,2020,2019-20,SAS,BKN,FALSE,new_team,team_change,3,34,54,NA,NA,FALSE,FALSE,NA,NA
landry_shamet_2020_BKN,Landry Shamet,2020-21,2020-21,2020,2019-20,LAC,BKN,FALSE,new_team,team_change,3,22,53,NA,NA,FALSE,FALSE,NA,NA
langston_galloway_2020_PHX,Langston Galloway,2020-21,2020-21,2020,2019-20,DET,PHX,FALSE,new_team,team_change,3,28,66,NA,NA,FALSE,FALSE,NA,NA
larry_nance_2020_CLE,Larry Nance Jr.,2020-21,2020-21,2020,2019-20,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,27,57,NA,NA,FALSE,FALSE,NA,NA
lauri_markkanen_2020_CHI,Lauri Markkanen,2020-21,2020-21,2020,2019-20,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,22,50,NA,NA,FALSE,FALSE,NA,NA
lebron_james_2020_LAL,LeBron James,2020-21,2020-21,2020,2019-20,LAL,LAL,TRUE,re_signed_standard,roster_continuity,3,35,67,NA,NA,FALSE,FALSE,NA,NA
lonnie_walker_2020_SAS,Lonnie Walker IV,2020-21,2020-21,2020,2019-20,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,21,71,NA,NA,FALSE,FALSE,NA,NA
lonzo_ball_2020_NOP,Lonzo Ball,2020-21,2020-21,2020,2019-20,NOP,NOP,TRUE,re_signed_standard,roster_continuity,3,22,66,NA,NA,FALSE,FALSE,NA,NA
lou_williams_2020_ATL,Lou Williams,2020-21,2020-21,2020,2019-20,LAC,ATL,FALSE,new_team,team_change,3,33,69,NA,NA,FALSE,FALSE,NA,NA
luka_doncic_2020_DAL,Luka Doncic,2020-21,2020-21,2020,2019-20,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,20,62,NA,NA,FALSE,FALSE,NA,NA
luke_kornet_2020_BOS,Luke Kornet,2020-21,2020-21,2020,2019-20,CHI,BOS,FALSE,new_team,team_change,3,24,52,NA,NA,FALSE,FALSE,NA,NA
malcolm_brogdon_2020_IND,Malcolm Brogdon,2020-21,2020-21,2020,2019-20,IND,IND,TRUE,re_signed_standard,roster_continuity,3,27,54,NA,NA,FALSE,FALSE,NA,NA
malik_beasley_2020_MIN,Malik Beasley,2020-21,2020-21,2020,2019-20,MIN,MIN,TRUE,re_signed_standard,roster_continuity,3,23,65,NA,NA,FALSE,FALSE,NA,NA
malik_monk_2020_CHA,Malik Monk,2020-21,2020-21,2020,2019-20,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,21,63,NA,NA,FALSE,FALSE,NA,NA
marc_gasol_2020_LAL,Marc Gasol,2020-21,2020-21,2020,2019-20,TOR,LAL,FALSE,new_team,team_change,3,35,44,NA,NA,FALSE,FALSE,NA,NA
marcus_morris_2020_LAC,Marcus Morris Sr.,2020-21,2020-21,2020,2019-20,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,30,65,NA,NA,FALSE,FALSE,NA,NA
marcus_smart_2020_BOS,Marcus Smart,2020-21,2020-21,2020,2019-20,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,25,61,NA,NA,FALSE,FALSE,NA,NA
markelle_fultz_2020_ORL,Markelle Fultz,2020-21,2020-21,2020,2019-20,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,21,72,NA,NA,FALSE,FALSE,NA,NA
markieff_morris_2020_LAL,Markieff Morris,2020-21,2020-21,2020,2019-20,LAL,LAL,TRUE,re_signed_standard,roster_continuity,3,30,66,NA,NA,FALSE,FALSE,NA,NA
marquese_chriss_2020_GSW,Marquese Chriss,2020-21,2020-21,2020,2019-20,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,22,60,NA,NA,FALSE,FALSE,NA,NA
mason_plumlee_2020_DET,Mason Plumlee,2020-21,2020-21,2020,2019-20,DEN,DET,FALSE,new_team,team_change,3,29,68,NA,NA,FALSE,FALSE,NA,NA
matisse_thybulle_2020_PHI,Matisse Thybulle,2020-21,2020-21,2020,2019-20,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,22,66,NA,NA,FALSE,FALSE,NA,NA
matt_thomas_2020_UTA,Matt Thomas,2020-21,2020-21,2020,2019-20,TOR,UTA,FALSE,new_team,team_change,3,25,62,NA,NA,FALSE,FALSE,NA,NA
matthew_dellavedova_2020_CLE,Matthew Dellavedova,2020-21,2020-21,2020,2019-20,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,29,63,NA,NA,FALSE,FALSE,NA,NA
maurice_harkless_2020_SAC,Maurice Harkless,2020-21,2020-21,2020,2019-20,NYK,SAC,FALSE,new_team,team_change,3,26,63,NA,NA,FALSE,FALSE,NA,NA
maxi_kleber_2020_DAL,Maxi Kleber,2020-21,2020-21,2020,2019-20,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,28,74,NA,NA,FALSE,FALSE,NA,NA
meyers_leonard_2020_MIA,Meyers Leonard,2020-21,2020-21,2020,2019-20,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,27,57,NA,NA,FALSE,FALSE,NA,NA
michael_carter-williams_2020_ORL,Michael Carter-Williams,2020-21,2020-21,2020,2019-20,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,28,46,NA,NA,FALSE,FALSE,NA,NA
michael_porter_2020_DEN,Michael Porter Jr.,2020-21,2020-21,2020,2019-20,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,21,67,NA,NA,FALSE,FALSE,NA,NA
mikal_bridges_2020_PHX,Mikal Bridges,2020-21,2020-21,2020,2019-20,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,23,73,NA,NA,FALSE,FALSE,NA,NA
mike_conley_2020_UTA,Mike Conley,2020-21,2020-21,2020,2019-20,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,32,47,NA,NA,FALSE,FALSE,NA,NA
mike_muscala_2020_OKC,Mike Muscala,2020-21,2020-21,2020,2019-20,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,28,70,NA,NA,FALSE,FALSE,NA,NA
mike_scott_2020_PHI,Mike Scott,2020-21,2020-21,2020,2019-20,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,31,70,NA,NA,FALSE,FALSE,NA,NA
miles_bridges_2020_CHA,Miles Bridges,2020-21,2020-21,2020,2019-20,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,21,65,NA,NA,FALSE,FALSE,NA,NA
mitchell_robinson_2020_NYK,Mitchell Robinson,2020-21,2020-21,2020,2019-20,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,21,61,NA,NA,FALSE,FALSE,NA,NA
mo_bamba_2020_ORL,Mo Bamba,2020-21,2020-21,2020,2019-20,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,21,68,NA,NA,FALSE,FALSE,NA,NA
monte_morris_2020_DEN,Monte Morris,2020-21,2020-21,2020,2019-20,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,24,73,NA,NA,FALSE,FALSE,NA,NA
montrezl_harrell_2020_LAL,Montrezl Harrell,2020-21,2020-21,2020,2019-20,LAC,LAL,FALSE,new_team,team_change,3,26,63,NA,NA,FALSE,FALSE,NA,NA
moritz_wagner_2020_ORL,Moritz Wagner,2020-21,2020-21,2020,2019-20,WAS,ORL,FALSE,new_team,team_change,3,22,48,NA,NA,FALSE,FALSE,NA,NA
myles_turner_2020_IND,Myles Turner,2020-21,2020-21,2020,2019-20,IND,IND,TRUE,re_signed_standard,roster_continuity,3,23,64,NA,NA,FALSE,FALSE,NA,NA
nassir_little_2020_POR,Nassir Little,2020-21,2020-21,2020,2019-20,POR,POR,TRUE,re_signed_standard,roster_continuity,3,19,73,NA,NA,FALSE,FALSE,NA,NA
nemanja_bjelica_2020_MIA,Nemanja Bjelica,2020-21,2020-21,2020,2019-20,SAC,MIA,FALSE,new_team,team_change,3,31,72,NA,NA,FALSE,FALSE,NA,NA
nerlens_noel_2020_NYK,Nerlens Noel,2020-21,2020-21,2020,2019-20,OKC,NYK,FALSE,new_team,team_change,3,25,64,NA,NA,FALSE,FALSE,NA,NA
nickeil_alexander-walker_2020_NOP,Nickeil Alexander-Walker,2020-21,2020-21,2020,2019-20,NOP,NOP,TRUE,re_signed_standard,roster_continuity,3,21,69,NA,NA,FALSE,FALSE,NA,NA
nicolas_batum_2020_LAC,Nicolas Batum,2020-21,2020-21,2020,2019-20,CHA,LAC,FALSE,new_team,team_change,3,31,50,NA,NA,FALSE,FALSE,NA,NA
nicolo_melli_2020_DAL,Nicolo Melli,2020-21,2020-21,2020,2019-20,NOP,DAL,FALSE,new_team,team_change,3,29,72,NA,NA,FALSE,FALSE,NA,NA
nikola_jokic_2020_DEN,Nikola Jokic,2020-21,2020-21,2020,2019-20,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,24,73,NA,NA,FALSE,FALSE,NA,NA
nikola_vucevic_2020_CHI,Nikola Vucevic,2020-21,2020-21,2020,2019-20,ORL,CHI,FALSE,new_team,team_change,3,29,62,NA,NA,FALSE,FALSE,NA,NA
noah_vonleh_2020_BKN,Noah Vonleh,2020-21,2020-21,2020,2019-20,DEN,BKN,FALSE,new_team,team_change,3,24,66,NA,NA,FALSE,FALSE,NA,NA
norman_powell_2020_POR,Norman Powell,2020-21,2020-21,2020,2019-20,TOR,POR,FALSE,new_team,team_change,3,26,52,NA,NA,FALSE,FALSE,NA,NA
norvel_pelle_2020_NYK,Norvel Pelle,2020-21,2020-21,2020,2019-20,PHI,NYK,FALSE,new_team,team_change,3,26,46,NA,NA,FALSE,FALSE,NA,NA
og_anunoby_2020_TOR,OG Anunoby,2020-21,2020-21,2020,2019-20,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,22,69,NA,NA,FALSE,FALSE,NA,NA
omari_rasulala_spellman_2020_NYK,Omari Rasulala Spellman,2020-21,2020-21,2020,2019-20,GSW,NYK,FALSE,new_team,team_change,3,NA,51,NA,NA,FALSE,FALSE,NA,NA
pascal_siakam_2020_TOR,Pascal Siakam,2020-21,2020-21,2020,2019-20,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,25,60,NA,NA,FALSE,FALSE,NA,NA
pat_connaughton_2020_MIL,Pat Connaughton,2020-21,2020-21,2020,2019-20,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,27,70,NA,NA,FALSE,FALSE,NA,NA
patrick_beverley_2020_LAC,Patrick Beverley,2020-21,2020-21,2020,2019-20,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,31,51,NA,NA,FALSE,FALSE,NA,NA
patrick_patterson_2020_LAC,Patrick Patterson,2020-21,2020-21,2020,2019-20,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,30,72,NA,NA,FALSE,FALSE,NA,NA
patty_mills_2020_SAS,Patty Mills,2020-21,2020-21,2020,2019-20,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,31,70,NA,NA,FALSE,FALSE,NA,NA
paul_george_2020_LAC,Paul George,2020-21,2020-21,2020,2019-20,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,29,50,NA,NA,FALSE,FALSE,NA,NA
paul_millsap_2020_DEN,Paul Millsap,2020-21,2020-21,2020,2019-20,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,34,52,NA,NA,FALSE,FALSE,NA,NA
pj_dozier_2020_DEN,PJ Dozier,2020-21,2020-21,2020,2019-20,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,23,41,NA,NA,FALSE,FALSE,NA,NA
pj_tucker_2020_MIL,P.J. Tucker,2020-21,2020-21,2020,2019-20,HOU,MIL,FALSE,new_team,team_change,3,34,72,NA,NA,FALSE,FALSE,NA,NA
pj_washington_2020_CHA,P.J. Washington,2020-21,2020-21,2020,2019-20,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,21,60,NA,NA,FALSE,FALSE,NA,NA
quinn_cook_2020_CLE,Quinn Cook,2020-21,2020-21,2020,2019-20,LAL,CLE,FALSE,new_team,team_change,3,26,70,NA,NA,FALSE,FALSE,NA,NA
rajon_rondo_2020_LAC,Rajon Rondo,2020-21,2020-21,2020,2019-20,LAL,LAC,FALSE,new_team,team_change,3,33,50,NA,NA,FALSE,FALSE,NA,NA
raul_neto_2020_WAS,Raul Neto,2020-21,2020-21,2020,2019-20,PHI,WAS,FALSE,new_team,team_change,3,27,73,NA,NA,FALSE,FALSE,NA,NA
richaun_holmes_2020_SAC,Richaun Holmes,2020-21,2020-21,2020,2019-20,SAC,SAC,TRUE,re_signed_standard,roster_continuity,3,26,44,NA,NA,FALSE,FALSE,NA,NA
ricky_rubio_2020_MIN,Ricky Rubio,2020-21,2020-21,2020,2019-20,PHX,MIN,FALSE,new_team,team_change,3,29,70,NA,NA,FALSE,FALSE,NA,NA
rj_barrett_2020_NYK,RJ Barrett,2020-21,2020-21,2020,2019-20,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,19,57,NA,NA,FALSE,FALSE,NA,NA
robert_covington_2020_POR,Robert Covington,2020-21,2020-21,2020,2019-20,HOU,POR,FALSE,new_team,team_change,3,29,70,NA,NA,FALSE,FALSE,NA,NA
robin_lopez_2020_WAS,Robin Lopez,2020-21,2020-21,2020,2019-20,MIL,WAS,FALSE,new_team,team_change,3,31,69,NA,NA,FALSE,FALSE,NA,NA
rodions_kurucs_2020_MIL,Rodions Kurucs,2020-21,2020-21,2020,2019-20,BKN,MIL,FALSE,new_team,team_change,3,21,65,NA,NA,FALSE,FALSE,NA,NA
rodney_mcgruder_2020_DET,Rodney McGruder,2020-21,2020-21,2020,2019-20,LAC,DET,FALSE,new_team,team_change,3,28,62,NA,NA,FALSE,FALSE,NA,NA
romeo_langford_2020_BOS,Romeo Langford,2020-21,2020-21,2020,2019-20,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,20,46,NA,NA,FALSE,FALSE,NA,NA
rondae_hollis_jefferson_2020_POR,Rondae Hollis Jefferson,2020-21,2020-21,2020,2019-20,TOR,POR,FALSE,new_team,team_change,3,NA,66,NA,NA,FALSE,FALSE,NA,NA
royce_oneale_2020_UTA,Royce O'Neale,2020-21,2020-21,2020,2019-20,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,26,71,NA,NA,FALSE,FALSE,NA,NA
rudy_gay_2020_SAS,Rudy Gay,2020-21,2020-21,2020,2019-20,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,33,68,NA,NA,FALSE,FALSE,NA,NA
rudy_gobert_2020_UTA,Rudy Gobert,2020-21,2020-21,2020,2019-20,UTA,UTA,TRUE,re_signed_supermax,supermax_partial,3,27,69,NA,NA,TRUE,FALSE,NA,NA
rui_hachimura_2020_WAS,Rui Hachimura,2020-21,2020-21,2020,2019-20,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,21,50,NA,NA,FALSE,FALSE,NA,NA
russell_westbrook_2020_WAS,Russell Westbrook,2020-21,2020-21,2020,2019-20,HOU,WAS,FALSE,new_team,team_change,3,31,60,NA,NA,FALSE,FALSE,NA,NA
ryan_arcidiacono_2020_CHI,Ryan Arcidiacono,2020-21,2020-21,2020,2019-20,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,25,65,NA,NA,FALSE,FALSE,NA,NA
sekou_doumbouya_2020_DET,Sekou Doumbouya,2020-21,2020-21,2020,2019-20,DET,DET,TRUE,re_signed_standard,roster_continuity,3,19,41,NA,NA,FALSE,FALSE,NA,NA
semi_ojeleye_2020_BOS,Semi Ojeleye,2020-21,2020-21,2020,2019-20,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,25,72,NA,NA,FALSE,FALSE,NA,NA
serge_ibaka_2020_LAC,Serge Ibaka,2020-21,2020-21,2020,2019-20,TOR,LAC,FALSE,new_team,team_change,3,30,55,NA,NA,FALSE,FALSE,NA,NA
seth_curry_2020_PHI,Seth Curry,2020-21,2020-21,2020,2019-20,DAL,PHI,FALSE,new_team,team_change,3,29,64,NA,NA,FALSE,FALSE,NA,NA
shai_gilgeous-alexander_2020_OKC,Shai Gilgeous-Alexander,2020-21,2020-21,2020,2019-20,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,21,70,NA,NA,FALSE,FALSE,NA,NA
shake_milton_2020_PHI,Shake Milton,2020-21,2020-21,2020,2019-20,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,23,59,NA,NA,FALSE,FALSE,NA,NA
shaquille_harrison_2020_DEN,Shaquille Harrison,2020-21,2020-21,2020,2019-20,CHI,DEN,FALSE,new_team,team_change,3,26,65,NA,NA,FALSE,FALSE,NA,NA
solomon_hill_2020_ATL,Solomon Hill,2020-21,2020-21,2020,2019-20,MIA,ATL,FALSE,new_team,team_change,3,28,72,NA,NA,FALSE,FALSE,NA,NA
spencer_dinwiddie_2020_BKN,Spencer Dinwiddie,2020-21,2020-21,2020,2019-20,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,26,64,NA,NA,FALSE,FALSE,NA,NA
stanley_johnson_2020_TOR,Stanley Johnson,2020-21,2020-21,2020,2019-20,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,23,56,NA,NA,FALSE,FALSE,NA,NA
sterling_brown_2020_HOU,Sterling Brown,2020-21,2020-21,2020,2019-20,MIL,HOU,FALSE,new_team,team_change,3,24,69,NA,NA,FALSE,FALSE,NA,NA
steven_adams_2020_NOP,Steven Adams,2020-21,2020-21,2020,2019-20,OKC,NOP,FALSE,new_team,team_change,3,26,64,NA,NA,FALSE,FALSE,NA,NA
svi_mykhailiuk_2020_OKC,Svi Mykhailiuk,2020-21,2020-21,2020,2019-20,DET,OKC,FALSE,new_team,team_change,3,22,65,NA,NA,FALSE,FALSE,NA,NA
taj_gibson_2020_NYK,Taj Gibson,2020-21,2020-21,2020,2019-20,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,34,66,NA,NA,FALSE,FALSE,NA,NA
taurean_prince_2020_CLE,Taurean Prince,2020-21,2020-21,2020,2019-20,BKN,CLE,FALSE,new_team,team_change,3,25,64,NA,NA,FALSE,FALSE,NA,NA
terance_mann_2020_LAC,Terance Mann,2020-21,2020-21,2020,2019-20,LAC,LAC,TRUE,re_signed_standard,roster_continuity,3,23,52,NA,NA,FALSE,FALSE,NA,NA
terence_davis_2020_SAC,Terence Davis,2020-21,2020-21,2020,2019-20,TOR,SAC,FALSE,new_team,team_change,3,22,72,NA,NA,FALSE,FALSE,NA,NA
terrance_ferguson_2020_PHI,Terrance Ferguson,2020-21,2020-21,2020,2019-20,OKC,PHI,FALSE,new_team,team_change,3,21,58,NA,NA,FALSE,FALSE,NA,NA
terrence_ross_2020_ORL,Terrence Ross,2020-21,2020-21,2020,2019-20,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,28,69,NA,NA,FALSE,FALSE,NA,NA
terry_rozier_2020_CHA,Terry Rozier,2020-21,2020-21,2020,2019-20,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,25,63,NA,NA,FALSE,FALSE,NA,NA
thaddeus_young_2020_CHI,Thaddeus Young,2020-21,2020-21,2020,2019-20,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,31,64,NA,NA,FALSE,FALSE,NA,NA
thanasis_antetokounmpo_2020_MIL,Thanasis Antetokounmpo,2020-21,2020-21,2020,2019-20,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,27,42,NA,NA,FALSE,FALSE,NA,NA
theo_pinson_2020_NYK,Theo Pinson,2020-21,2020-21,2020,2019-20,BKN,NYK,FALSE,new_team,team_change,3,24,57,NA,NA,FALSE,FALSE,NA,NA
thomas_bryant_2020_WAS,Thomas Bryant,2020-21,2020-21,2020,2019-20,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,22,56,NA,NA,FALSE,FALSE,NA,NA
thon_maker_2020_CLE,Thon Maker,2020-21,2020-21,2020,2019-20,DET,CLE,FALSE,new_team,team_change,3,22,66,NA,NA,FALSE,FALSE,NA,NA
tim_frazier_2020_MEM,Tim Frazier,2020-21,2020-21,2020,2019-20,DET,MEM,FALSE,new_team,team_change,3,29,48,NA,NA,FALSE,FALSE,NA,NA
tim_hardaway_2020_DAL,Tim Hardaway Jr.,2020-21,2020-21,2020,2019-20,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,27,71,NA,NA,FALSE,FALSE,NA,NA
timothe_luwawu-cabarrot_2020_BKN,Timothe Luwawu-Cabarrot,2020-21,2020-21,2020,2019-20,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,24,54,NA,NA,FALSE,FALSE,NA,NA
tj_leaf_2020_POR,T.J. Leaf,2020-21,2020-21,2020,2019-20,IND,POR,FALSE,new_team,team_change,3,22,72,NA,NA,FALSE,FALSE,NA,NA
tj_mcconnell_2020_IND,T.J. McConnell,2020-21,2020-21,2020,2019-20,IND,IND,TRUE,re_signed_standard,roster_continuity,3,27,71,NA,NA,FALSE,FALSE,NA,NA
tj_warren_2020_IND,T.J. Warren,2020-21,2020-21,2020,2019-20,IND,IND,TRUE,re_signed_standard,roster_continuity,3,26,67,NA,NA,FALSE,FALSE,NA,NA
tobias_harris_2020_PHI,Tobias Harris,2020-21,2020-21,2020,2019-20,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,27,73,NA,NA,FALSE,FALSE,NA,NA
tomas_satoransky_2020_CHI,Tomas Satoransky,2020-21,2020-21,2020,2019-20,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,28,65,NA,NA,FALSE,FALSE,NA,NA
tony_bradley_2020_OKC,Tony Bradley,2020-21,2020-21,2020,2019-20,UTA,OKC,FALSE,new_team,team_change,3,22,69,NA,NA,FALSE,FALSE,NA,NA
tony_snell_2020_ATL,Tony Snell,2020-21,2020-21,2020,2019-20,DET,ATL,FALSE,new_team,team_change,3,28,62,NA,NA,FALSE,FALSE,NA,NA
torrey_craig_2020_PHX,Torrey Craig,2020-21,2020-21,2020,2019-20,DEN,PHX,FALSE,new_team,team_change,3,29,73,NA,NA,FALSE,FALSE,NA,NA
trae_young_2020_ATL,Trae Young,2020-21,2020-21,2020,2019-20,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,21,62,NA,NA,FALSE,FALSE,NA,NA
trevor_ariza_2020_MIA,Trevor Ariza,2020-21,2020-21,2020,2019-20,POR,MIA,FALSE,new_team,team_change,3,34,54,NA,NA,FALSE,FALSE,NA,NA
trey_burke_2020_DAL,Trey Burke,2020-21,2020-21,2020,2019-20,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,27,57,NA,NA,FALSE,FALSE,NA,NA
trey_lyles_2020_SAS,Trey Lyles,2020-21,2020-21,2020,2019-20,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,24,63,NA,NA,FALSE,FALSE,NA,NA
tristan_thompson_2020_BOS,Tristan Thompson,2020-21,2020-21,2020,2019-20,CLE,BOS,FALSE,new_team,team_change,3,28,58,NA,NA,FALSE,FALSE,NA,NA
troy_brown_2020_CHI,Troy Brown Jr.,2020-21,2020-21,2020,2019-20,WAS,CHI,FALSE,new_team,team_change,3,20,69,NA,NA,FALSE,FALSE,NA,NA
ty_jerome_2020_OKC,Ty Jerome,2020-21,2020-21,2020,2019-20,PHX,OKC,FALSE,new_team,team_change,3,22,54,NA,NA,FALSE,FALSE,NA,NA
tyler_herro_2020_MIA,Tyler Herro,2020-21,2020-21,2020,2019-20,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,20,63,NA,NA,FALSE,FALSE,NA,NA
tyler_johnson_2020_BKN,Tyler Johnson,2020-21,2020-21,2020,2019-20,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,27,56,NA,NA,FALSE,FALSE,NA,NA
tyus_jones_2020_MEM,Tyus Jones,2020-21,2020-21,2020,2019-20,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,23,65,NA,NA,FALSE,FALSE,NA,NA
udonis_haslem_2020_MIA,Udonis Haslem,2020-21,2020-21,2020,2019-20,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,39,71,NA,NA,FALSE,FALSE,NA,NA
